label	text_a
5	看不懂
2	大仙现在还是
4	少吹牛最好吃
5	行李箱
1	白银蛮王
1	此身即使永恒
1	回合制游戏
4	鸡汤的巨香
3	拔不拔
2	挖底下土啊
0	仪器与电路
3	我害怕呜呜呜
4	哼哈啊
3	老板大傻子魏
2	不会爆么
3	靠被他装到了
0	彼弱負
3	音容尚在
2	轻才是真的
2	冲天炮
4	这菜量
1	v5捡到宝了
0	昆明的你
4	有点像花胶
0	Boynextdoor
4	从没吃过凉皮
3	祝你们幸福
5	真实了
3	二鞠躬
4	有沙笑
0	监控呢
4	鱼来学
1	果然是偷国人
1	转校生咋了
4	助力每一个
2	两元店的好处
1	向导自沙了
4	二荆条呢
4	真实惠
4	女足果然厉害
4	真的很好
4	控赞xdm
3	到底谁整谁
4	这才是网红店
3	垃圾捅
2	鸵鸟点了个赞
4	承包这个回眸
3	把我看懵了
3	搞个徽式建筑
1	冥师出糕徒
0	突然精致
5	澳大利亚
1	领带好看啊
3	梦男doge
4	三一斤
4	生僻字大全
4	没得人
4	这个无敌啊
2	哈布斯堡
1	不断的超越
4	虎罗贝
1	疯狂心动救命
0	rerorero
1	散人卡
1	完全相同
1	啊我都打通了
5	投两币
4	Ju花
0	菠伊是
4	热气腾腾出来
1	牌乃身外之物
3	雪中飞
1	心理恐怖绝了
1	笑出鹅叫
0	教练我也不会
3	7270
0	靠泪目了
2	丑就是丑
1	星耀局
4	我想起了藕粉
4	爷哭了
4	吃不起别说了
4	吃的样真多
1	老板气气
3	普皇yyds
3	马乐个巴子的
4	樱桃小丸子
1	孙一峰三部曲
4	姐姐好勤快
3	就这48万
4	特劳斯
4	走了伤自尊咧
3	直接买过来
2	20e
0	卡不tmd
1	卫宫乱入
2	屏安卓
1	守望在召唤
0	向天祈祷的屑
2	小小城不需要
0	黑暗降临原神
4	大李子甜不甜
0	觉醒吧
2	vivoyyds
1	保护模式
4	几张花
0	15030004045
3	为什么不抓车
1	一个声优
0	当抽纸盒不错
3	比猪圈都脏
5	林妹妹
4	经典黑白配
4	此处应有掌声
0	都给我投
4	一刀穷一刀富
4	所以这是啥啊
4	盘猴面
3	学一学来
3	有人陪你看
4	红油麦片
4	居然没有Q趣
1	cv是同一人
1	hehe
1	更新了好耶
2	450km
4	痒痒哈哈哈哈
0	星级好市民
3	我太爱薇尔莉特
1	但是酷哈哈
1	fakelive
0	皇霍普雷
3	中间的好漂亮
5	泪目啊
3	让我咬一口
0	handside
3	哈哈哈是我
4	我擦真能吃
1	好温馨www
4	一人一吨可行
1	二刷了
0	她说她是岛民
1	摸头杀
0	urdhudsstyg
0	卡根门性
1	都是我老婆
5	一百八十
5	此时此刻
3	全程皱眉头
0	正品水纹
3	原石不错
1	waitfollowme
4	好尬哈哈哈哈
2	可愛切里
2	6500xt
1	这是大城啊
1	fokingshell
2	可以不露脸吗
1	黄色的
1	居然还有太鼓
0	东北欢迎你
1	纳尔有
4	和人骨
4	金钱的香气
1	你最可爱了
3	思个毛线密达
0	好像龙我
1	手动大业炎
1	跳回来
4	我要睿哥
0	这个痣绝了
0	晓明哥
4	小心脆脆鲨
1	32日
4	姨要笑死我
3	哇柚子
3	大年二九
3	鵀挺多的
3	有修勾
4	开始贴贴了
1	你二调呢
1	r热乎的
4	蛏王绕齐走
3	加斯特跑原理
5	表演赛
1	看id知胜负
3	赶得上
1	好耶耶耶耶耶耶耶耶耶耶耶耶耶耶耶
1	谁在叫
1	我刚银框
3	开始破产
0	纹身噶哈社会
4	刀削饼干
4	我永远爱玛莎
1	v5十年老粉
3	好爽的样子
3	令人惊叹
1	这瑶挺会啊
1	玩太菜
1	莱万多夫斯基
1	谢谢你好人
4	买个洗车机吧
1	YQH
4	海鲜很值啊
4	我感觉行
1	保护橘子
5	换句话
3	一定要幸福啊
2	不客气不用谢
2	横屏吧
3	控诉老婆环节
4	哇我想买
5	唇红齿白
1	光明降临
4	出蓝毛
1	死因生气
4	猕猴涛猕猴涛
5	想不开
4	克里斯炮儿
3	刺让广东人来
4	花滑鞋
0	战败者
3	好的大伟
3	老婆吐槽大会
3	越南语语序
1	BGM好
3	22一杯美式
4	这么水么
2	这不是广告吧
1	像太像了
5	拉过来
0	叶文杰
3	羞耻感拉满
4	美好什么牛马
1	黄绿蓝
4	这更像了
1	背景是谁
3	奇迹再现
3	vivo打钱
5	山西人
0	雷福斯
4	哇唱的好棒
5	五十岁
3	嘟嘟嘴
5	小红书
3	WhyuguysactlikeAsianparentslmao
4	邪神的专注
4	壳还挺好看
1	脸老声
2	为啥不用酒精
1	是你吉良吉影
2	1最稳定
1	你略胜亿筹
3	第一次绝了
3	花朵眼乱
4	120我的妈
4	特效我焯
4	肉丝瘦肉
4	咩歌啊
0	Player
0	咋没找到
0	快跑白毛nt
1	六千活人
4	这都会卧沙阿
1	伤害可以
1	UID瞩目
3	今日正能量
1	熬夜党胜利
4	干饭开始
5	三小只
1	八的记号
0	这也太gk了
1	打火啊
0	宇宙国探头
4	前方高能哈哈
1	好像芬奇
5	五百块
3	职能部门
1	制作人员
1	KISSIT
0	新娘子
4	oceansapart
5	5000了
1	小傲想傲娇
5	梅花三弄
4	还带口音
1	可太魂
1	五杀音乐来了
4	duangT
1	幽暗天琴
5	这不来
4	就问你饱没饱
4	哈哈狗粮走起
1	既生瑜何生亮
3	西孟加拉
1	三代一
2	黄文作者利器
0	横沟我是空气
1	土块2
3	非常独特
4	怪奇物语
2	编码的奥秘
4	太男了
4	饭后胖了几斤
2	note10
0	刀剑神域妖精
4	这个不能吃啊
1	视之龙
4	3648
0	王大伯上场
3	拖孩好
3	无骨机
4	令人满意
2	片子拍的真好
3	虞美人
1	碍事梨
1	刚下线
0	小灵车
1	胡子船长
0	头发蘸辣酱
5	相比之下
3	啃脚过瘾空耳
1	appstore
1	银魂bgm
4	麦正常了
5	艾伦耶格尔
3	三线城市羡慕
4	太大口
1	18个头瞩目
4	监控拆一下
1	老师回来了
2	证书花钱的
5	管不住
1	好鬼啊好鬼
1	mcvs
3	差点要亲嘴了
3	路不太好
1	安全区跑了
4	先结婚后恋爱
1	三连了up
3	给爷99
1	reallyhappy
1	是企业文化
5	easy
4	炉果子
1	小王加油
5	李先生
4	说词儿啊妞子
2	心电图确信
4	这口不算
4	山西也叫萝贝
3	6000在线
5	没蚌住
4	点心吃
1	鼓起来
1	爱与信任
0	牛啊这调音
4	出不去了哈哈
4	已经糊了
2	MOTO真香
1	所以你是鬼
0	我是lv几
1	蜘蛛子
4	好有食欲啊
1	原魔玩家狂喜
1	眼睁睁
5	没人输
5	傲江湖
1	你戒过毒了吧
0	艾尔文
5	别刀了
1	你的行李呢
4	鱼的脑阔
1	这个贼好玩
5	男朋友
5	控制力
5	活泼可爱
5	媳妇儿
4	红男绿女
4	弄熟了更好吃
0	历史见证人
4	后期c起来了
1	等火焰伤害
0	终于又见面了
1	造梦点
0	芭芭拉真可爱
1	好鸡冻
4	格老子哈哈哈
2	玩花招
0	好像zeta
4	不是人吃的
0	还画出来了
3	那可太孝了
4	雪都化
4	取极限
1	牛哇三连了
4	慌慌张张
1	内涵二哥
1	西德的照片
4	每日透视11
3	是我家了
1	算了给一个币
1	龍神剣喰
1	四保一
4	估计是柴葛
3	酸酸宝宝
5	多音字
1	突然合理了
1	白话牙齿痛哦
1	这很韩国
3	我i快吐了
3	有这么大吗
1	用逆飞
2	全能了
2	提神的
1	次次吃满定轨
1	异地登录
4	200多了
1	Mom
3	Gary老师
0	小安你礼貌吗
0	航海图
1	爷青回3
3	开始胡说了
1	全员呱太
1	问就是还没编
2	联想直接滚
4	网课在逃
1	南无本师
4	刘闻钦
0	狂喜就完事
3	花滑表演赛
1	想看猪八戒
1	须弥人
4	牛皮糖吃过
4	真乖乖
4	虫巢宿主
1	1906
1	女诺手真下头
4	可乐呢多少钱
0	夺魂者
1	放眼看去
4	柿子没熟透
2	ka50
3	宜家床上桌
2	七海可爱捏
4	我竟然想做
4	死因到处放屁
3	光芒啊
4	不量力
4	handhandhand
4	这一大碗狗粮
2	過砸四
4	厚礼蟹这么多
3	这叫卸了妆噗
3	端游啊
2	TIM又贴我
4	多到离谱系列
2	512G
1	投个币压压惊
0	过目不忘
1	4指狂喜全解
4	马上买
2	真轻啊
0	没心海
3	金库耗尽
0	赶紧下载
4	我能买一个吗
4	好几件
0	吃货不
5	第二遍
3	高斯特
1	韩一劫
3	龛一龛
1	玩冒汗了
1	怎么不开大灯
3	Nokia7170
0	来勒新
4	兰花鸡爪
3	双手哈哈哈哈
4	胶州湾
4	堕姬外头
2	打孔告辞
4	文学作品
3	前方蟑螂高能
4	点腐乳
3	很还原了
4	好像贾乃亮啊
0	gays
4	花样摔跤
4	一米俱会
4	死因太小了
1	出现了那件事
1	我必买
3	房屋贷款
4	豆沙春卷
2	那就注入罢
3	杭州小区有
1	不铺路不好玩
4	ok哥过来的
4	我想不到
3	时间静止
4	保我高考上岸
4	酥烂超
1	普罗托
4	跑量赚钱
1	终极讲究版本
0	Lv5MAX
4	婆婆好棒
3	有病一样
3	锁死死的
2	真tm恶心
3	小镇姑娘
4	没有暗箱操作
2	水的相图
1	整得活
0	三体是我干的
1	是我吗
2	动画不错
5	660
1	你不是索尼客
4	超级超级好吃
4	这个鱼它看我
1	BGMshotinthedark
5	我笑了
4	和学长去过
5	越共探头
1	oiloil
0	下课叫醒我
1	好漫长啊
1	罗卡王
1	茅斯鱼
2	自己扣掉
1	我思即我在
3	Ohhhhhhhhhhhhhhhhhhhhhh
2	犬马之劳
4	为了更贵
1	刚是水库
1	真就找相同
0	什么好东西
1	拿远点
4	烫嘴的视频
0	帅马上投B
0	我吓我一跳
4	花生汤啦
3	辽宁葫芦岛的
1	猫掌柜
3	不是有钱吗
3	还好不是大象
1	maya
4	咬一口嘎嘣脆
4	食物膨胀术
0	不应该雷欧嘛
1	摩尔庄园
5	慢动作
2	单管自激
4	大号蜱虫
2	昆汀汼币
1	大哥CF
4	我也是柠檬水
2	LTTstorecomdoge
3	新的打卡点啊
3	叫邓刚过来
1	31万牛哇
1	霍格沃茨学院
3	CLANNAD
2	可以诶
4	醋罐子
4	摇摇奶昔啊
1	谱面还原还行
4	暴富暴富
4	乐气腾腾
1	开席幻听
4	阿曼达出来
1	于明公
1	规则杀狗
4	好开心谢谢你
1	九号房间
1	19人
4	真的很孝顺
0	搞错了
4	哈哈哈哈牛的
1	2232326
1	经典营销号
4	一个绿色
5	好羞耻
1	有没有高能军
0	原版高仿
3	比红肉
1	年度好活预定
4	入坑之物
1	一万个修士
0	嫂子好吃
1	听命于
0	韦德解冻
1	副本探索者
4	漏气了能吃吗
5	不成钢
4	批发价
3	姆爷的歌
2	电池我谢谢你
3	叫嗦嗨
3	莱因哈特
4	服务费
3	庸叹息
1	劫不能E闪
0	初代脸
3	厕所还没看呢
3	来个死星
1	那必须是我俩
4	没塑料袋差评
4	就一布丁
3	抢走熊就跑
5	309
1	前方坠楼高能
1	WC可耐
1	WEN
5	大姨妈
5	看不到
3	地球都一样
4	咸辣yyds
2	现在还用
4	物价可真低
4	皮带面是精髓
4	果然卡了
1	我要yue了
4	老板姓王
4	光之结社
4	小瘦羊
1	雷公电母
3	不不不高
2	表情帝啊
0	预言家啊刀了
1	214451
4	波婧仔
0	这个头真心丑
1	绿箭满金了吧
0	风斩X天灾
3	哪一年达标了
4	梁山大刀
0	必须投
3	豆腐脑是卤的
0	六英寸
1	每次都吃
1	姿势好像烟绯
1	我是冰雹
3	诗怀雅的锤子
1	猪仔车
0	卧槽这首歌
4	敢不敢蒸熟
3	售楼部
0	带薪休假
0	把我灌醉
5	杀人诛心
1	富婆饭饭饿哦
4	恐虐和纳垢
1	师出同地
2	12ms
2	三段式
4	安集海线辣椒
3	张欣怡
3	泪目你币有了
2	全靠滤镜啊
0	社长居然没死
4	黑佩奇
3	daytwo
3	研磨剂
5	眨眼睛
1	贤宝宝的笑死
4	是卡了吗
1	引大流喽
5	战斗机
4	柠檬电人事件
1	1804
3	高达目
4	裂褶菌白参
4	锌合金
0	根十渠
3	包租婆呢
4	这是哈气
2	ipadpro
1	空气墙
1	幸免于难
3	羊八撸
1	来局昆特吧
4	绝户了
3	zom
2	同款尾巴草
3	自信了就美了
3	庸哥是干啥的
3	这么大的鲤鱼
3	993
3	这里真不错
4	真鹅肝
1	有法可依
3	是搜奈斯
5	博基尼
1	应该不是我吧
1	一条白娘子
4	一皮多用
1	卧槽有挂
0	热搜牛逼啊
4	红色素
4	看上这个碗了
4	小哥还挺帅
3	我们以后一起
3	钓鱼佬UUD
4	双汇王中王
2	原神就离谱
1	热热热热热的
4	靠二声
4	买起来
4	太能吃了妹子
1	手指狗是吧
0	萌安萌安
4	我最爱棒碴粥
3	醒醒这是船佬
0	小胖子上岸
4	猪头右
4	是个茶壶啊
4	确实不好
4	甜鲜弹牙
3	我是只狗
3	好尴尬哈哈哈
0	逗比的雀巢
3	门口没有路啊
4	音好正啊
3	鼠条呕条
4	改氢卡吧
1	韩信不好玩
1	哦是这个游戏
5	六个月
0	醒醒你火了
3	c钝角
5	老熟人了
1	稻草人是吧
5	计算器
3	踢人还是踢球
0	钢铁侠我不甘
3	信号枪
1	咖哥笑死了
0	突出一个孝
4	牙也上班了
4	板泉路
4	拜拜下次见
0	wo就是第二
1	阿强换装啦
2	彬彬就是逊
1	队友团战实力
2	人财两空机箱
1	加油站过期了
1	大招里
1	此乃天道
0	高木连
1	茄牛逼
3	不用站起来
1	啊啊我的币
3	武大靖喝水
4	收费处
3	好招狗喜欢呀
1	给大哥发枪
1	希尔伯特
2	严重事故
1	好玩啊
3	老八通宵
0	喜欢啊想念
1	消灭物理
1	版本之子
1	herher
1	赞起来兄弟们
4	这个表情亮了
4	又是辣的
1	字由开火
4	这叫农家乐
4	逐渐迷失自我
0	我迪亚
4	他吃了好多
0	快跑素质不好
4	邪神赛高
4	哇居然是角
3	我和你吻别
4	先离婚再恋爱
1	都是直播的
5	对味了
2	紫光加油
1	球状闪电
2	Cao豪华
4	黑松露主场
1	护国神猫
3	什么普信男
4	这是穿的旗袍
0	别又整
1	认罪bgm
4	帅皮肤好
1	太过了哈哈哈
3	笑疯了我要
3	死老太婆
4	浮沫是浮沫
5	好幸福
1	后视镜变了
1	hooooo
1	185w啦
1	腿是本体
1	低能提示
1	龙舌兰姑娘
1	空屏承包马哥
5	进度条危
4	泡菜萝卜
4	喜头鱼
1	好温柔的声音
4	万物皆可锅包
2	2K144HZ
4	鹅帮逮
4	四级通过
1	没感用
4	我闻味
5	2100
2	八木天线瞩目
2	手机啊啊
1	护摩之杖
4	亏拉稀了
3	都是名场面
1	Tommy
4	百香果我的爱
3	起床啦
1	不玩神
4	弄得好干净呀
4	泡椒牛板筋
4	真的会好喝吗
2	20promax
1	mqy
2	144hz
3	高密度
1	焯我的鱼人
1	懂了神子4星
2	零配件
0	究极空我配色
4	逢考必过
1	经典虚空索敌
4	脏了东北菜
1	MIRA
1	石粒剑
4	尖锐湿疣警告
4	企图逃跑
3	干净的恒河水
4	有所思
1	这也太熟练了
4	我们也六块
2	升格走起
4	咸菜呢
2	先攻耳机拿来
1	长毛巨魔
2	得宝的好
1	返校吗哈哈哈
0	地球版脱水
1	满精是
4	丢哪星
3	浓浓的人情味
5	325
3	湖南也吃粉阿
3	好紧呀哈哈哈
3	没换衣服
5	摄像机
3	深渊的监视者
1	修改器通关的
4	挺克苏鲁的
0	bgm炎
3	哎哟我去
3	陈假骅
3	利拉德
0	呵呵真讽刺
3	chunchun
2	干饭vivo
3	英语口语
1	高能君在
3	延迟过高哈哈
4	这比喻呃呃呃
3	有一只坤坤
5	二十几
5	肖像权
3	队擦冰
1	弹幕来咯
3	美色美食美元
2	这价格谁买啊
1	青春期综合征
4	变成十骨汤了
0	太智慧了
4	买不是更快吗
1	成文史很重要
1	你好邻居
1	没有过牌能力
1	清爽爽
1	火龙步枪
4	萝卜丝饼吗
1	整一波
1	为什么不用抢
1	阿妈贴拉丝
1	滑墙哎华强
1	嗨嗨啊
3	平头哥
1	绷不住了华强
1	4545
3	卧槽涂黑真实
0	标准日本英语
4	京兆尹
1	月计人狂喜
4	不压惊了
4	本人整活
2	起不了
1	好中二哈哈哈
3	NH3
1	阴间脸
1	感觉画质不如
1	衡水都辟谣了
2	k30
1	你就是曜哥
2	0元强制购买
3	仔细看有线稿
1	观看人数无敌
3	位置好重要
1	真男人能处
4	出血警告
4	啊这个锅边
4	可以卖钱
3	我以为师兄弟
4	风见机
1	有闪电啊
1	东方虹龙洞
2	继续加油点赞
3	那五百块不贵
2	rmrf
1	电一电
4	老板一脸嫌弃
4	韩国主菜
4	我这里也四块
3	李晨磨
3	商场改的不
0	怎么还纹身
5	宿舍楼
2	土鸡征是在下
4	几张落魄了
1	cheshuo
5	老婆贴贴
4	原话冻后脑阔
1	熬夜大胜利
3	头皮麻了一下
1	六千多人
4	hu沫
1	这可以接吧
5	稳定器
3	缺缺草
1	我掉下来了
1	琴大招
4	仪式感很强
5	图穷匕现
1	你还会连招
4	我王师傅人呢
4	张余飞
4	蛏王的氧气管
3	是社交牛逼
1	猩猩控dog
2	870vsa15
4	圣代侠是你吗
1	点名贯虹
1	换上去
3	装修区up主
4	补充血条
4	辣根咕哒豆
3	下辈子见
4	粤利粤
4	新年一切顺利
1	必修课睡觉
1	细节A塔
4	耳钉可爱
1	电影一出好戏
1	优雅从不过时
4	必点到
4	意念烤手
1	东监区苏哥
0	小老鼠
3	马浩宁潮
3	洗手而已啦
1	人跑光了
1	真毒士
3	认桂柳
4	每日一屁11
2	13的跷跷板
0	新生代麦克斯
2	脑弹儿
1	32000
3	好酸退
1	刺儿过载模式
5	孤陋寡闻
4	天下父母
3	发展趋势
0	啊咧咧
4	粘豆包更好吃
3	刘庸自
0	尾田实锤
1	然后家被偷了
1	小傲想疯
3	女模特
2	图一乐笑死
2	组装厂就是逊
1	绿剑要满精了
4	叫雪媚娘
4	shuanghui
1	对他说下播
1	辐射避难所
1	吓死了fk
3	华子哥
2	fsryyds
3	条件满足
3	包装好好看哦
4	冰淇淋冰激凌
5	垂杨柳
0	VTL
2	Taro
5	910
3	这也太好了
4	死无完尸
0	钢架浪船
3	onnnnnnnnnnnnnnnnnnn
4	xiaxuel
4	厦门人狂喜
1	同衡水学生
4	我即是虫群
2	不是第二次
4	热搜啦热搜啦
0	感觉脸有点窄
4	母凭子贵
3	有冰壳
4	刚下完雨多
2	闪金冲锋
3	时猴哥
1	回头躲r66
4	吓吐了
1	没有无尽之剑
4	盖浇饭
1	higer
0	困死我了
3	每日一杠11
0	歪靶子局长
4	两三根
3	法师的战士梦
4	都不熟
5	一生一世
3	没得输
1	真男人冲冲冲
4	我赶紧投币币
3	我爸只会打人
3	感爆表
5	要好看
1	罪有应得
5	kswlkswl
1	nuke
2	Juanji
4	蜜桃四季春好
1	就像官方说的
1	满屏黄键
3	逐渐降智
0	大塔迪斯
2	联想滚啊
0	古埃及水纹
1	小连招
3	以后加入国足
4	不开放能干嘛
5	中文系
3	高楼不少
2	誉品乱杀D
3	高冰呀
1	好渗人啊
4	有女生啊
1	点赞嘤嘤嘤
4	崂山蛇草水呀
4	洗发水小包
3	同款短袖
2	Flareschaff
3	死因不是
3	时长惊人
1	电报持续输出
2	法航447
3	水太深让叔来
3	到头来
3	还好我刚刷牙
5	之大普
5	suki
5	泪流满面
5	打抱不平
2	k40
4	这根本就没熟
4	带她去12了
2	确实挺豪华的
3	与田祐希
3	搅拌拌
2	真是太丑了
1	832cc
4	也不一定
5	第二位
4	8000哦吼
1	猫娘卧槽
2	卧槽真垃圾
4	服四伯爷
3	皇宫的围墙
4	你们是一对
3	同款我的五十
1	米哈游刀了
4	干饭人公公
1	头孢就酒
0	哈喽老婆
1	暴躁贵妇
0	hhh顺拐
4	不辣超
1	杰哥不要啦
3	声识杯
1	替身攻击这是
1	2022b
4	歹歹的
1	周目会
2	乔的笑
1	六七万
3	免费的可以了
4	经典爷青回
2	哇这个强
2	我喜欢塑料
1	静止画面
3	你们信吗
1	谁慢jpg
1	酱紫特写
2	3060ti
4	严厉的美食家
1	好SAO啊
4	快去吃果冻
1	whyubullyme
1	吓死我了c
4	周小玲
0	凯哥hhhh
1	时停去厕所
1	终焉来
4	妈呀小沈阳啊
1	啊粽子
2	解解闷
5	神清气爽
2	曲面屏
2	姜味十足呀
5	618
5	很厉害
1	这波帅啊
4	油炸糕也好吃
1	五费之耻
3	威灵仙
3	362
1	我去离谱
2	095
4	直系亲属
0	小老帝
1	喽米娜
2	多少斤
4	不高端了
4	舌头没捋直
0	昭和全能王
1	龙癌的痴笑
3	广州求求了
4	我单位白月光
3	缺少死星
1	这也太欧了
1	老板雄起
3	十几年后会修
3	大哥棒
2	box
0	BGMhop
0	鸡你太美汤
4	发生了甚么
4	好耶福州
4	大伯好帅
3	高级餐厅
2	又鞭尸苹果
1	变拉万
2	K40杀疯了
3	小狗狂吠
4	我的哦肉
3	没路出去啊
0	女主多少钱
3	翻译人
3	签合同
5	草哈哈哈哈
1	怎么办呢
3	buhsi
3	工业用地
2	都是逊龙高手
4	就是烦
5	切尔诺贝利
0	好牵强
3	这美貌
2	谁玩游戏啊
0	追不过来了
4	百香果贼好喝
4	德国人的严谨
1	焯真的牛逼
0	亲女儿无疑
0	是你吗沙鲁
4	xiebrother
4	好像52为
1	我焯逆天
1	十一点40了
1	每日阴乐
4	超级爱新疆菜
4	接头交易
1	伊邪那美
1	我的甘雨
4	这个非常好吃
3	SAI2
4	不就帽贝吗
0	确实很好看
4	到底什么味道
1	屠寄了
4	景区雷区
1	神暴击
3	口罩带上庸庸
1	要爆了属于是
1	ABOOFWOE
4	盘古来了
2	AlphaGo
1	太可爱了栗子
4	一户这么多墩
4	thisthisandthis
4	赣經鮋蓶澠
1	胡英俊
1	莫提斯杀人了
4	糟蹋牛肉
4	草还真吃啊
1	派蒙呜呜呜
1	的确有
5	人工智能
1	厕所里哈哈嗨
1	面相集体呢
3	这么多辣椒
5	独立宣言
4	不辣么
0	太阳拳
3	三倍收费
2	Note10
5	一个天
4	克拉玛依狂喜
4	侄子帅
4	有点尴尬
3	这是理理杏
1	好家伙预言家
3	老板现状
4	又不是在国内
4	大胖子
5	广东省
4	加油加油啊
3	跑马二圈地
4	我敢吃吗
4	闽北这叫油饼
3	哇擦有点小帅
5	102
4	为了卖的更贵
4	馋虫动
4	开胃丝
5	金马奖
4	靠折磨便宜
4	傣妹火锅
0	用凯亚冻
4	人爱芋
1	进击的旅行者
3	淹酸野
1	厕所完了
1	他真的好看
4	碎大冰
5	早日康复
3	这不59改么
3	有点夸张了
1	救援兔好可爱
1	开门就离谱
3	有点心梗了
4	融其洋芋
1	punchmeintheface
1	老阿婆
3	欺压员工
4	是呀青皮的呀
1	这大眼
1	想满精吗
0	AIiga
3	手眼通天
3	骗钱的
1	其实帅点就行
4	东北菜大黄鱼
0	陨石雨
0	神子姐姐好美
0	发型歪了
5	钻出来
4	piaoling
4	蝌蚪的前身
1	BO10
3	谢谢你凡凡
2	空降0250
